6.12E-12,2.09E-11,6.75E-11,2.07E-10,6.02E-10,1.67E-09,4.41E-09,1.12E-08,2.71E-08,6.31E-08,1.41E-07,3.05E-07,6.36E-07,1.28E-06,2.50E-06,4.72E-06,8.68E-06,1.55E-05,2.69E-05,4.56E-05,7.55E-05,0.000121952,0.000192693,0.000298077,0.000451851,0.000671848,0.000980712,0.001406613,0.00198391,0.002753717,0.00376433,0.005071469,0.006738304,0.008835236,0.011439432,0.01463409,0.018507481,0.023151769,0.028661676,0.035133027,0.042661243,0.051339849,0.061259047,0.072504426,0.085155846,0.099286532,0.114962408,0.132241674,0.151174617,0.171803632,0.194163436,0.218281413,0.244178063,0.271867494,0.301357927,0.332652156,0.365747944,0.400638326,0.437311801,0.475752413,0.515939726,0.5578487,0.601449493,0.646707209,0.693581629,0.742026932,0.791991453,0.843417497,0.896241222,0.950392611,1.005795558,1.062368046,1.120022444,1.178665911,1.238200891,1.2985257,1.359535185,1.421121443,1.483174576,1.545583482,1.608236639,1.6710229,1.733832248,1.79655653,1.859090143,1.921330663,1.983179414,2.044541973,2.105328607,2.165454633,2.224840715,2.283413089,2.341103718,2.397850392,2.453596763,2.508292327,2.561892359,2.614357804,2.665655128,2.715756142
5.12E-12,1.77E-11,5.81E-11,1.80E-10,5.29E-10,1.48E-09,3.95E-09,1.01E-08,2.46E-08,5.76E-08,1.30E-07,2.82E-07,5.90E-07,1.19E-06,2.34E-06,4.44E-06,8.18E-06,1.47E-05,2.55E-05,4.34E-05,7.20E-05,0.000116556,0.000184583,0.000286134,0.000434608,0.000647415,0.000946706,0.001360086,0.00192128,0.002670712,0.003655943,0.004931924,0.006561049,0.008612951,0.011164062,0.014296899,0.018099126,0.022662393,0.028081013,0.034450518,0.041866156,0.050421394,0.060206491,0.071307192,0.083803595,0.097769233,0.113270383,0.130365626,0.149105632,0.169533173,0.191683312,0.215583743,0.241255227,0.268712086,0.297962705,0.329009992,0.361851789,0.396481178,0.432886686,0.471052377,0.510957842,0.552578083,0.595883329,0.640838796,0.687404417,0.735534577,0.785177873,0.83627693,0.888768278,0.942582333,0.997643468,1.053870194,1.11117545,1.169466994,1.228647897,1.288617123,1.349270176,1.410499813,1.472196796,1.534250669,1.596550546,1.658985886,1.72144726,1.78382707,1.846020237,1.907924822,1.969442599,2.030479559,2.090946337,2.150758586,2.209837262,2.268108856,2.32550555,2.381965315,2.43743195,2.491855066,2.545190022,2.597397816,2.648444944,2.698303218
4.09E-12,1.44E-11,4.75E-11,1.49E-10,4.42E-10,1.25E-09,3.36E-09,8.64E-09,2.13E-08,5.02E-08,1.14E-07,2.49E-07,5.25E-07,1.07E-06,2.10E-06,4.02E-06,7.44E-06,1.34E-05,2.35E-05,4.00E-05,6.67E-05,0.000108385,0.00017227,0.000267967,0.000408338,0.000610151,0.000894806,0.001289048,0.001825649,0.002543994,0.003490538,0.004719093,0.0062909,0.00827447,0.010745161,0.013784517,0.017479344,0.021920586,0.027202021,0.033418827,0.040666087,0.049037292,0.058622902,0.069509018,0.081776232,0.095498671,0.110743282,0.127569348,0.146028245,0.166163422,0.188010556,0.211597873,0.236946565,0.264071266,0.292980549,0.323677396,0.3561596,0.390420094,0.426447165,0.464224574,0.503731557,0.544942743,0.587827987,0.632352156,0.67847488,0.726150308,0.775326885,0.825947176,0.877947764,0.931259229,0.985806226,1.041507665,1.098277001,1.156022616,1.214648309,1.274053861,1.334135677,1.394787485,1.45590107,1.517367047,1.579075628,1.640917389,1.702784023,1.764569048,1.826168483,1.887481463,1.9484108,2.008863481,2.06875109,2.127990174,2.186502528,2.244215421,2.301061751,2.356980141,2.41191498,2.465816404,2.518640234,2.570347872,2.620906156,2.670287182
5.27E-12,1.81E-11,5.86E-11,1.80E-10,5.26E-10,1.46E-09,3.89E-09,9.87E-09,2.40E-08,5.62E-08,1.26E-07,2.74E-07,5.72E-07,1.16E-06,2.26E-06,4.30E-06,7.92E-06,1.42E-05,2.47E-05,4.21E-05,6.98E-05,0.00011303,0.00017911,0.00027784,0.000422315,0.000629577,0.000921335,0.001324679,0.001872753,0.002605331,0.003569273,0.00481879,0.006415514,0.008428323,0.010932908,0.0140111,0.017749947,0.022240574,0.027576888,0.033854139,0.04116744,0.049610272,0.059273061,0.070241866,0.082597246,0.096413321,0.111757071,0.128687875,0.147257274,0.167508961,0.189478944,0.213195868,0.238681424,0.265950824,0.295013279,0.325872458,0.358526869,0.39297017,0.429191362,0.467174883,0.506900595,0.548343677,0.591474445,0.636258121,0.682654574,0.730618066,0.780097024,0.831033866,0.883364895,0.937020282,0.991924156,1.047994789,1.105144894,1.163282025,1.222309074,1.282124853,1.342624747,1.403701427,1.465245601,1.527146791,1.58929412,1.651577086,1.713886323,1.776114322,1.83815611,1.899909873,1.961277524,2.022165201,2.082483698,2.142148826,2.201081706,2.259208991,2.316463021,2.372781923,2.428109644,2.482395935,2.535596287,2.587671822,2.638589146,2.688320171
4.87E-12,1.69E-11,5.51E-11,1.70E-10,5.01E-10,1.40E-09,3.74E-09,9.55E-09,2.33E-08,5.48E-08,1.24E-07,2.68E-07,5.63E-07,1.14E-06,2.24E-06,4.25E-06,7.85E-06,1.41E-05,2.46E-05,4.19E-05,6.95E-05,0.000112765,0.000178829,0.00027759,0.000422182,0.000629698,0.000921913,0.001326006,0.001875226,0.002609476,0.003575762,0.004828464,0.006429397,0.008447632,0.010959065,0.014045732,0.017794881,0.022297831,0.027648662,0.033942783,0.041275432,0.049740192,0.059427554,0.070423613,0.082808924,0.096657577,0.11203649,0.129004952,0.147614396,0.167908391,0.189922817,0.213686185,0.239220062,0.266539549,0.295653768,0.326566324,0.359275695,0.393775541,0.430054905,0.468098304,0.507885716,0.549392468,0.592589056,0.637440907,0.683908111,0.731945166,0.781500735,0.832517469,0.884931895,0.938674389,0.993669261,1.049834931,1.107084229,1.165324787,1.224459533,1.284387274,1.345003348,1.406200337,1.46786882,1.529898151,1.592177251,1.654595385,1.717042924,1.779412076,1.84159756,1.903497244,1.96501271,2.026049757,2.086518837,2.14633542,2.20542029,2.263699767,2.321105871,2.377576417,2.433055057,2.487491259,2.540840248,2.593062897,2.644125582,2.694000004
6.37E-12,2.16E-11,6.91E-11,2.10E-10,6.06E-10,1.67E-09,4.39E-09,1.11E-08,2.67E-08,6.19E-08,1.38E-07,2.97E-07,6.17E-07,1.24E-06,2.42E-06,4.56E-06,8.37E-06,1.49E-05,2.59E-05,4.39E-05,7.26E-05,0.000117275,0.000185309,0.000286704,0.000434739,0.000646665,0.000944415,0.001355321,0.001912773,0.002656791,0.003634469,0.004900232,0.006515895,0.008550475,0.011079755,0.0141856,0.017955022,0.022479045,0.027851393,0.034167058,0.041520808,0.050005695,0.059711628,0.07072406,0.083122853,0.096981338,0.112365623,0.12933412,0.147937328,0.168217819,0.190210418,0.213942529,0.239434564,0.266700434,0.295748047,0.326579781,0.359192896,0.393579858,0.429728559,0.467622427,0.507240432,0.548556999,0.591541836,0.636159714,0.682370218,0.730127493,0.77938002,0.830070435,0.882135418,0.935505675,0.990106006,1.045855486,1.102667746,1.160451359,1.219110324,1.278544626,1.338650882,1.399323033,1.460453081,1.521931856,1.583649783,1.645497656,1.707367374,1.769152665,1.830749748,1.892057958,1.9529803,2.013423946,2.073300662,2.132527169,2.191025429,2.248722871,2.305552545,2.361453222,2.416369427,2.470251425,2.523055163,2.574742155,2.625279348,2.67463894
4.75E-12,1.65E-11,5.41E-11,1.68E-10,4.94E-10,1.39E-09,3.71E-09,9.48E-09,2.32E-08,5.45E-08,1.23E-07,2.68E-07,5.62E-07,1.14E-06,2.24E-06,4.25E-06,7.85E-06,1.41E-05,2.46E-05,4.19E-05,6.96E-05,0.000112905,0.000179063,0.000277964,0.000422758,0.000630556,0.000923155,0.001327756,0.001877631,0.002612708,0.003580015,0.00483395,0.006436343,0.008456272,0.010969632,0.014058449,0.017809945,0.022315404,0.02766885,0.033965621,0.041300866,0.049768053,0.059457539,0.070455259,0.082841583,0.096690387,0.112068347,0.129034484,0.147639929,0.167927924,0.18993399,0.213686254,0.239205871,0.266507508,0.295599834,0.326485981,0.359163947,0.393626904,0.429863404,0.467857484,0.507588653,0.549031792,0.592156978,0.636929255,0.683308374,0.731248542,0.78069819,0.831599797,0.883889778,0.937498471,0.992350211,1.048363519,1.105451389,1.163521686,1.222477636,1.282218402,1.342639733,1.403634672,1.4650943,1.526908514,1.588966805,1.651159032,1.71337618,1.775511076,1.837459067,1.899118646,1.960392013,2.021185574,2.081410371,2.140982445,2.199823127,2.257859259,2.315023355,2.371253695,2.42649436,2.480695223,2.533811874,2.585805525,2.636642853,2.686295833
6.86E-12,2.34E-11,7.54E-11,2.30E-10,6.68E-10,1.85E-09,4.87E-09,1.23E-08,2.97E-08,6.89E-08,1.54E-07,3.31E-07,6.88E-07,1.38E-06,2.69E-06,5.06E-06,9.27E-06,1.65E-05,2.86E-05,4.84E-05,7.98E-05,0.000128595,0.000202713,0.000312874,0.000473266,0.00070225,0.001023088,0.001464658,0.002062106,0.002857408,0.003899773,0.005245867,0.006959819,0.009112972,0.011783386,0.015055085,0.019017066,0.023762104,0.029385397,0.035983099,0.04365082,0.052482125,0.062567133,0.073991236,0.08683401,0.101168339,0.117059781,0.134566175,0.153737482,0.174615838,0.197235789,0.221624653,0.247802985,0.27578507,0.305579428,0.337189261,0.370612839,0.405843782,0.442871221,0.481679865,0.522249936,0.564557021,0.60857185,0.654260019,0.701581689,0.750491301,0.800937314,0.852862008,0.906201359,0.960885016,1.01683638,1.073972793,1.132205844,1.19144178,1.251582016,1.312523737,1.374160573,1.436383332,1.499080776,1.562140424,1.625449353,1.688895009,1.752365974,1.815752718,1.878948288,1.941848954,2.004354784,2.06637016,2.127804214,2.188571199,2.248590789,2.307788301,2.366094861,2.423447496,2.479789172,2.535068774,2.589241042,2.642266457,2.69411109,2.744746423
4.53E-12,1.57E-11,5.17E-11,1.61E-10,4.75E-10,1.33E-09,3.57E-09,9.14E-09,2.24E-08,5.27E-08,1.19E-07,2.60E-07,5.46E-07,1.11E-06,2.18E-06,4.15E-06,7.66E-06,1.38E-05,2.41E-05,4.10E-05,6.82E-05,0.000110691,0.000175705,0.000272983,0.000415518,0.000620239,0.000908727,0.001307937,0.001850866,0.002577144,0.003533481,0.00477395,0.006360049,0.008360535,0.010850997,0.013913175,0.017634043,0.02210467,0.027418906,0.033671953,0.040958862,0.049373034,0.059004782,0.069940005,0.082259041,0.096035715,0.11133663,0.128220692,0.146738873,0.166934196,0.188841908,0.212489802,0.237898645,0.265082666,0.29405006,0.324803464,0.357340367,0.391653445,0.427730779,0.465555976,0.505108173,0.546361955,0.589287186,0.633848789,0.6800065,0.727714612,0.776921748,0.827570682,0.879598227,0.932935209,0.987506535,1.043231376,1.100023439,1.157791355,1.216439155,1.27586684,1.335971015,1.396645583,1.457782487,1.519272472,1.581005856,1.6428733,1.704766556,1.766579181,1.828207209,1.889549773,1.950509669,2.010993845,2.070913841,2.130186141,2.188732474,2.246480031,2.303361627,2.3593158,2.414286848,2.468224817,2.521085438,2.572830022,2.623425319,2.672843342
4.47E-12,1.56E-11,5.13E-11,1.60E-10,4.72E-10,1.33E-09,3.56E-09,9.11E-09,2.24E-08,5.26E-08,1.19E-07,2.59E-07,5.45E-07,1.11E-06,2.17E-06,4.14E-06,7.65E-06,1.37E-05,2.40E-05,4.09E-05,6.81E-05,0.000110482,0.000175359,0.000272423,0.000414635,0.000618877,0.000906673,0.001304904,0.00184648,0.002570924,0.003524826,0.004762119,0.006344152,0.00833952,0.010823644,0.0138781,0.0175897,0.022049369,0.027350836,0.033589214,0.040859509,0.049255127,0.058866444,0.069779497,0.08207483,0.095826559,0.111101659,0.127959492,0.146451567,0.166621523,0.188505291,0.212131407,0.23752143,0.264690412,0.29364739,0.324395838,0.356934071,0.39125555,0.427349093,0.465198976,0.504784927,0.546082024,0.58906053,0.633685657,0.679917318,0.727709873,0.777011899,0.827766018,0.87990879,0.933370692,0.988076201,1.043943978,1.100887158,1.158813746,1.217627107,1.277226542,1.337507935,1.39836446,1.459687328,1.521366559,1.583291762,1.645352909,1.707441088,1.769449225,1.831272759,1.892810263,1.953964011,2.014640476,2.074750756,2.134210942,2.192942405,2.250872018,2.307932321,2.364061608,2.419203973,2.473309286,2.526333138,2.578236725,2.628986712,2.678555048
5.49E-12,1.90E-11,6.19E-11,1.91E-10,5.61E-10,1.57E-09,4.17E-09,1.06E-08,2.58E-08,6.04E-08,1.36E-07,2.94E-07,6.15E-07,1.24E-06,2.43E-06,4.61E-06,8.48E-06,1.52E-05,2.64E-05,4.48E-05,7.42E-05,0.000120045,0.00018989,0.000294037,0.000446139,0.000663918,0.000969891,0.001392088,0.001964717,0.002728732,0.003732265,0.005030872,0.006687563,0.00877259,0.011362982,0.014541822,0.018397283,0.02302146,0.02850903,0.034955803,0.042457213,0.051106823,0.060994906,0.072207147,0.084823526,0.098917416,0.114554914,0.13179442,0.150686442,0.171273627,0.193590965,0.21766614,0.243519973,0.27116692,0.300615562,0.331869071,0.3649256,0.399778576,0.436416889,0.474824969,0.514982749,0.556865539,0.600443819,0.645682989,0.692543081,0.740978491,0.790937726,0.84236322,0.89519121,0.949351721,1.004768635,1.061359888,1.119037761,1.177709287,1.237276752,1.297638283,1.358688517,1.420319314,1.482420528,1.54488079,1.607588307,1.67043165,1.733300519,1.79608648,1.858683651,1.920989332,1.98290458,2.044334716,2.105189758,2.165384786,2.224840242,2.283482149,2.341242277,2.39805823,2.453873491,2.508637401,2.562305093,2.614837383,2.666200624,2.716366521
4.05E-12,1.42E-11,4.69E-11,1.47E-10,4.36E-10,1.23E-09,3.31E-09,8.51E-09,2.09E-08,4.94E-08,1.12E-07,2.45E-07,5.16E-07,1.05E-06,2.07E-06,3.95E-06,7.32E-06,1.32E-05,2.31E-05,3.94E-05,6.57E-05,0.000106794,0.000169789,0.000264189,0.00040271,0.000601941,0.000883062,0.001272564,0.001802925,0.002513198,0.003449479,0.004665192,0.006221179,0.008185544,0.010633253,0.013645475,0.017308684,0.021713542,0.026953611,0.033123932,0.040319542,0.048633981,0.058157857,0.068977523,0.081173916,0.094821604,0.109988049,0.126733116,0.145108811,0.165159239,0.186920746,0.210422209,0.23568544,0.262725645,0.291551901,0.322167609,0.354570894,0.388754921,0.424708109,0.462414247,0.501852503,0.542997344,0.58581838,0.630280162,0.676341942,0.723957444,0.773074653,0.823635657,0.875576549,0.928827431,0.98331249,1.038950199,1.095653608,1.153330739,1.211885075,1.271216135,1.331220116,1.391790588,1.452819241,1.514196643,1.575813009,1.637558973,1.699326325,1.761008721,1.822502356,1.883706571,1.944524412,2.004863119,2.064634551,2.123755537,2.182148168,2.23974001,2.296464259,2.352259837,2.407071423,2.460849439,2.51354998,2.56513471,2.615570718,2.664830338
